Location,县区,目标月份,省,市,县,观测点,经度,纬度,记录人,时间起,时间止,Species,IOC_14.1,English,旧学名,Order,Family,number,报告ID,dist_km
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,Qinghan,2024-01-31 08:00,2024-01-31 09:00,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Pericrocotus solaris,PASSERIFORMES,Campephagidae,1,d3321eea-3e3c-48b1-b15d-b036ea50bcd5,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,豪大喜功,2024-01-31 08:00,2024-01-31 17:00,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Pericrocotus solaris,PASSERIFORMES,Campephagidae,1,ac44d186-a904-4735-9766-2e4af0bc5778,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,风过蔷薇,2024-01-31 08:00,2024-01-31 11:00,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Pericrocotus solaris,PASSERIFORMES,Campephagidae,1,e39dbf82-f6bb-4d64-8363-f85d2e79cc95,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Pericrocotus solaris,PASSERIFORMES,Campephagidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,WJC,2024-01-31 08:00,2024-01-31 11:00,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Pericrocotus solaris,PASSERIFORMES,Campephagidae,1,116ed39b-3fb1-4158-8553-f2455f03fec1,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,cqhbirder,2024-01-31 08:00,2024-01-31 09:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,1,dc9576ec-eb9e-4e25-b1df-5e8ed14ce0de,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,魏林,2024-01-31 08:00,2024-01-31 11:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,5,3368ac5f-28a2-4c4a-a52d-d2accd566d4f,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,水若,2024-01-31 08:00,2024-01-31 12:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,1,e891481f-7bfb-4281-bb55-76d8d1df40fc,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,alittlebird,2024-01-31 08:00,2024-01-31 11:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,1,11398c8e-5677-4b31-b2be-fd7bfb008bb0,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,Qinghan,2024-01-31 08:00,2024-01-31 09:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,1,d3321eea-3e3c-48b1-b15d-b036ea50bcd5,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,WJC,2024-01-31 08:00,2024-01-31 11:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,1,116ed39b-3fb1-4158-8553-f2455f03fec1,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,水若,2024-01-31 08:00,2024-01-31 12:00,灰树鹊,Dendrocitta formosae,Grey Treepie,Dendrocitta formosae,PASSERIFORMES,Corvidae,1,e891481f-7bfb-4281-bb55-76d8d1df40fc,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,alittlebird,2024-01-31 08:00,2024-01-31 11:00,灰树鹊,Dendrocitta formosae,Grey Treepie,Dendrocitta formosae,PASSERIFORMES,Corvidae,1,11398c8e-5677-4b31-b2be-fd7bfb008bb0,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,WJC,2024-01-31 08:00,2024-01-31 11:00,灰树鹊,Dendrocitta formosae,Grey Treepie,Dendrocitta formosae,PASSERIFORMES,Corvidae,1,116ed39b-3fb1-4158-8553-f2455f03fec1,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,cqhbirder,2024-01-31 08:00,2024-01-31 09:00,灰燕鵙,Artamus fuscus,Ashy Woodswallow,Artamus fuscus,PASSERIFORMES,Artamidae,1,dc9576ec-eb9e-4e25-b1df-5e8ed14ce0de,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,魏林,2024-01-31 08:00,2024-01-31 11:00,灰燕鵙,Artamus fuscus,Ashy Woodswallow,Artamus fuscus,PASSERIFORMES,Artamidae,2,3368ac5f-28a2-4c4a-a52d-d2accd566d4f,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,alittlebird,2024-01-31 08:00,2024-01-31 11:00,灰燕鵙,Artamus fuscus,Ashy Woodswallow,Artamus fuscus,PASSERIFORMES,Artamidae,1,11398c8e-5677-4b31-b2be-fd7bfb008bb0,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,Qinghan,2024-01-31 08:00,2024-01-31 09:00,灰燕鵙,Artamus fuscus,Ashy Woodswallow,Artamus fuscus,PASSERIFORMES,Artamidae,1,d3321eea-3e3c-48b1-b15d-b036ea50bcd5,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,风过蔷薇,2024-01-31 08:00,2024-01-31 11:00,灰燕鵙,Artamus fuscus,Ashy Woodswallow,Artamus fuscus,PASSERIFORMES,Artamidae,2,e39dbf82-f6bb-4d64-8363-f85d2e79cc95,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,WJC,2024-01-31 08:00,2024-01-31 11:00,灰燕鵙,Artamus fuscus,Ashy Woodswallow,Artamus fuscus,PASSERIFORMES,Artamidae,1,116ed39b-3fb1-4158-8553-f2455f03fec1,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,豪大喜功,2024-01-31 08:00,2024-01-31 17:00,灰鹡鸰,Motacilla cinerea,Grey Wagtail,Motacilla cinerea,PASSERIFORMES,Motacillidae,1,ac44d186-a904-4735-9766-2e4af0bc5778,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,灰鹡鸰,Motacilla cinerea,Grey Wagtail,Motacilla cinerea,PASSERIFORMES,Motacillidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,cqhbirder,2024-01-31 08:00,2024-01-31 09:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,dc9576ec-eb9e-4e25-b1df-5e8ed14ce0de,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,魏林,2024-01-31 08:00,2024-01-31 11:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,5,3368ac5f-28a2-4c4a-a52d-d2accd566d4f,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,水若,2024-01-31 08:00,2024-01-31 12:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,e891481f-7bfb-4281-bb55-76d8d1df40fc,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,alittlebird,2024-01-31 08:00,2024-01-31 11:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,11398c8e-5677-4b31-b2be-fd7bfb008bb0,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,Qinghan,2024-01-31 08:00,2024-01-31 09:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,d3321eea-3e3c-48b1-b15d-b036ea50bcd5,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,豪大喜功,2024-01-31 08:00,2024-01-31 17:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,ac44d186-a904-4735-9766-2e4af0bc5778,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,渡鸦233,2024-01-31 08:00,2024-01-31 09:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,f8e5baae-667d-46ea-905d-93782fd4ae7e,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,风过蔷薇,2024-01-31 08:00,2024-01-31 11:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,5,e39dbf82-f6bb-4d64-8363-f85d2e79cc95,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,WJC,2024-01-31 08:00,2024-01-31 11:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,116ed39b-3fb1-4158-8553-f2455f03fec1,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,魏林,2024-01-31 08:00,2024-01-31 11:00,白喉扇尾鹟,Rhipidura albicollis,White-throated Fantail,Rhipidura albicollis,PASSERIFORMES,Rhipiduridae,1,3368ac5f-28a2-4c4a-a52d-d2accd566d4f,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,水若,2024-01-31 08:00,2024-01-31 12:00,白喉扇尾鹟,Rhipidura albicollis,White-throated Fantail,Rhipidura albicollis,PASSERIFORMES,Rhipiduridae,1,e891481f-7bfb-4281-bb55-76d8d1df40fc,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,alittlebird,2024-01-31 08:00,2024-01-31 11:00,白喉扇尾鹟,Rhipidura albicollis,White-throated Fantail,Rhipidura albicollis,PASSERIFORMES,Rhipiduridae,1,11398c8e-5677-4b31-b2be-fd7bfb008bb0,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,WJC,2024-01-31 08:00,2024-01-31 11:00,白喉扇尾鹟,Rhipidura albicollis,White-throated Fantail,Rhipidura albicollis,PASSERIFORMES,Rhipiduridae,1,116ed39b-3fb1-4158-8553-f2455f03fec1,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,水若,2024-01-31 08:00,2024-01-31 12:00,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,e891481f-7bfb-4281-bb55-76d8d1df40fc,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,alittlebird,2024-01-31 08:00,2024-01-31 11:00,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,11398c8e-5677-4b31-b2be-fd7bfb008bb0,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,豪大喜功,2024-01-31 08:00,2024-01-31 17:00,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,ac44d186-a904-4735-9766-2e4af0bc5778,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,WJC,2024-01-31 08:00,2024-01-31 11:00,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,116ed39b-3fb1-4158-8553-f2455f03fec1,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,cqhbirder,2024-01-31 08:00,2024-01-31 09:00,白腰文鸟,Lonchura striata,White-rumped Munia,Lonchura striata,PASSERIFORMES,Estrildidae,1,dc9576ec-eb9e-4e25-b1df-5e8ed14ce0de,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,Qinghan,2024-01-31 08:00,2024-01-31 09:00,白腰文鸟,Lonchura striata,White-rumped Munia,Lonchura striata,PASSERIFORMES,Estrildidae,1,d3321eea-3e3c-48b1-b15d-b036ea50bcd5,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,豪大喜功,2024-01-31 08:00,2024-01-31 17:00,白腰文鸟,Lonchura striata,White-rumped Munia,Lonchura striata,PASSERIFORMES,Estrildidae,1,ac44d186-a904-4735-9766-2e4af0bc5778,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,白腰文鸟,Lonchura striata,White-rumped Munia,Lonchura striata,PASSERIFORMES,Estrildidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,魏林,2024-01-31 08:00,2024-01-31 11:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,3368ac5f-28a2-4c4a-a52d-d2accd566d4f,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,水若,2024-01-31 08:00,2024-01-31 12:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,e891481f-7bfb-4281-bb55-76d8d1df40fc,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,alittlebird,2024-01-31 08:00,2024-01-31 11:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,11398c8e-5677-4b31-b2be-fd7bfb008bb0,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,渡鸦233,2024-01-31 08:00,2024-01-31 09:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,f8e5baae-667d-46ea-905d-93782fd4ae7e,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,风过蔷薇,2024-01-31 08:00,2024-01-31 11:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,e39dbf82-f6bb-4d64-8363-f85d2e79cc95,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,WJC,2024-01-31 08:00,2024-01-31 11:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,116ed39b-3fb1-4158-8553-f2455f03fec1,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,cqhbirder,2024-01-31 08:00,2024-01-31 09:00,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,1,dc9576ec-eb9e-4e25-b1df-5e8ed14ce0de,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,Qinghan,2024-01-31 08:00,2024-01-31 09:00,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,1,d3321eea-3e3c-48b1-b15d-b036ea50bcd5,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,魏林,2024-01-31 08:00,2024-01-31 11:00,白鹡鸰,Motacilla alba,White Wagtail,Motacilla alba,PASSERIFORMES,Motacillidae,1,3368ac5f-28a2-4c4a-a52d-d2accd566d4f,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,水若,2024-01-31 08:00,2024-01-31 12:00,白鹡鸰,Motacilla alba,White Wagtail,Motacilla alba,PASSERIFORMES,Motacillidae,1,e891481f-7bfb-4281-bb55-76d8d1df40fc,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,豪大喜功,2024-01-31 08:00,2024-01-31 17:00,白鹡鸰,Motacilla alba,White Wagtail,Motacilla alba,PASSERIFORMES,Motacillidae,1,ac44d186-a904-4735-9766-2e4af0bc5778,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,白鹡鸰,Motacilla alba,White Wagtail,Motacilla alba,PASSERIFORMES,Motacillidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,豪大喜功,2024-01-31 08:00,2024-01-31 17:00,红喉姬鹟,Ficedula albicilla,Taiga Flycatcher,Ficedula albicilla,PASSERIFORMES,Muscicapidae,1,ac44d186-a904-4735-9766-2e4af0bc5778,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,红喉姬鹟,Ficedula albicilla,Taiga Flycatcher,Ficedula albicilla,PASSERIFORMES,Muscicapidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,cqhbirder,2024-01-31 08:00,2024-01-31 09:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,dc9576ec-eb9e-4e25-b1df-5e8ed14ce0de,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,魏林,2024-01-31 08:00,2024-01-31 11:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,3368ac5f-28a2-4c4a-a52d-d2accd566d4f,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,水若,2024-01-31 08:00,2024-01-31 12:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,e891481f-7bfb-4281-bb55-76d8d1df40fc,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,alittlebird,2024-01-31 08:00,2024-01-31 11:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,11398c8e-5677-4b31-b2be-fd7bfb008bb0,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(乐东黎族自治县),108.85624,18.74447,Qinghan,2024-01-31 08:00,2024-01-31 09:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,d3321eea-3e3c-48b1-b15d-b036ea50bcd5,0.057
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,风过蔷薇,2024-01-31 08:00,2024-01-31 11:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,e39dbf82-f6bb-4d64-8363-f85d2e79cc95,2.018
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园,108.90687,18.72969,云飞扬,2024-01-31 08:00,2024-01-31 17:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,e572b005-5225-4b8a-a8ab-ad9b38846d71,2.018
